language,filename,blank,comment,code,"github.com/AlDanial/cloc v 1.90  T=73.64 s (20.2 files/s, 7683.0 lines/s)"
C++,.\Engine\EditorStateManager\EditorStates\testStateTransition.cpp,9,2,33
C++,.\Engine\Serializer\ISerializable.cpp,8,16,33
JSON,.\Engine\x64\Release\Config\PresetEntities\sampleGUI.json,0,0,33
JSON,.\Engine\x64\Release\Config\PresetEntities\sampleGUIGreenBar.json,0,0,33
JSON,.\Engine\x64\Release\Config\PresetEntities\sampleGUIList.json,0,0,33
JSON,.\Engine\x64\Release\Config\PresetEntities\sampleGUIWhiteBar.json,0,0,33
JSON,.\Party_Pantry\Config\SavedEntities\entity2.json,0,0,33
C/C++ Header,.\Engine\Dependencies\FreeType\include\freetype\ftlcdfil.h,26,265,32
C/C++ Header,.\Engine\Dependencies\Mono\include\mono-2.0\mono\metadata\sgen-bridge.h,13,65,32
C/C++ Header,.\Engine\Dependencies\Mono\include\mono-2.0\mono\metadata\verify.h,19,15,32
ASP.NET,.\Engine\Dependencies\Mono\lib\xsp\test\1.1\webcontrols\web_linkbutton.aspx,2,0,32
C/C++ Header,.\Engine\Dependencies\Vendor\glm\ext\matrix_transform.hpp,13,99,32
C++,.\Engine\Dependencies\Vendor\glm\ext\quaternion_geometric.inl,4,0,32
C++,.\Engine\Dependencies\Vendor\glm\ext\scalar_relational.inl,6,2,32
C++,.\Engine\Dependencies\Vendor\glm\gtx\gradient_paint.inl,3,1,32
C/C++ Header,.\Engine\Dependencies\Vendor\glm\gtx\transform2.hpp,17,40,32
C/C++ Header,.\Engine\Dependencies\rapidjson\memorystream.h,15,24,32
C/C++ Header,.\Engine\ECS\Systems\transformSystem.h,13,24,32
C++,.\Engine\Graphics\Source\Renderer.cpp,17,25,32
C/C++ Header,.\Engine\Graphics\Source\Renderer.h,13,20,32
JSON,.\Party_Pantry\Config\PresetEntities\PhyTest0.json,0,0,32
JSON,.\Party_Pantry\Config\PresetEntities\sampleCamera.json,0,0,32
ASP.NET,.\Engine\Dependencies\Mono\lib\xsp\test\1.1\asp.net\registertest.aspx,6,1,31
ASP.NET,.\Engine\Dependencies\Mono\lib\xsp\test\1.1\databind\databind-arraylist.aspx,1,0,31
ASP.NET,.\Engine\Dependencies\Mono\lib\xsp\test\1.1\html\button.aspx,2,0,31
C#,.\Engine\Dependencies\Mono\lib\xsp\test\2.0\treeview\populate.cs,5,1,31
ASP.NET,.\Engine\Dependencies\Mono\lib\xsp\test\index.aspx,0,0,31
C/C++ Header,.\Engine\Dependencies\Mono\share\mono-2.0\mono\eglib\eglib-config.h,9,3,31
C++,.\Engine\Dependencies\Vendor\glm\ext\quaternion_relational.inl,4,0,31
C/C++ Header,.\Engine\Dependencies\Vendor\glm\gtx\bit.hpp,17,50,31
C/C++ Header,.\Engine\Dependencies\Vendor\glm\gtx\matrix_query.hpp,14,32,31
C/C++ Header,.\Engine\Dependencies\rapidjson\internal\pow10.h,6,18,31
C++,.\Engine\StopWatches\EngineTime.cpp,6,2,31
C/C++ Header,.\Engine\Dependencies\Mono\include\mono-2.0\mono\metadata\tokentype.h,5,10,30
XML,.\Engine\Dependencies\Mono\lib\mono\xbuild\Microsoft\Microsoft.NET.Build.Extensions\Microsoft.NET.Build.Extensions.ConflictResolution.targets,7,15,30
ASP.NET,.\Engine\Dependencies\Mono\lib\xsp\test\1.1\webcontrols\web_dropdownlist.aspx,1,0,30
C++,.\Engine\Dependencies\Vendor\glm\detail\func_exponential_simd.inl,5,2,30
C/C++ Header,.\Engine\Dependencies\Vendor\glm\ext\quaternion_common.hpp,14,91,30
C/C++ Header,.\Engine\Dependencies\Vendor\glm\geometric.hpp,13,73,30
C++,.\Engine\Dependencies\Vendor\glm\gtx\polar_coordinates.inl,5,1,30
C++,.\Engine\Messaging\ObserverMessage.cpp,7,7,30
JSON,.\Engine\x64\Release\Config\PresetEntities\sampleEntity.json,0,0,30
JSON,.\Engine\x64\Release\Config\PresetEntities\sampleTree2.json,0,0,30
JSON,.\Engine\x64\Release\Config\PresetEntities\sampleTree3.json,0,0,30
JSON,.\Engine\x64\Release\Config\PresetEntities\sampleTree4.json,0,0,30
JSON,.\Engine\x64\Release\Config\PresetEntities\sampleTree5.json,0,0,30
JSON,.\Engine\x64\Release\Config\PresetEntities\sampleTree6.json,0,0,30
JSON,.\Party_Pantry\Config\MeshTest.json,1,0,30
JSON,.\Party_Pantry\Config\PresetEntities\PhyTest1.json,0,0,30
JSON,.\Party_Pantry\Config\PresetEntities\PhyTest2.json,0,0,30
JSON,.\Party_Pantry\Config\PresetEntities\PhyTest3.json,0,0,30
JSON,.\Party_Pantry\Config\PresetEntities\PhyTest4.json,0,0,30
JSON,.\Party_Pantry\Config\PresetEntities\sampleEntity.json,0,0,30
JSON,.\Party_Pantry\Config\PresetEntities\sampleTree2.json,0,0,30
JSON,.\Party_Pantry\Config\PresetEntities\sampleTree3.json,0,0,30
JSON,.\Party_Pantry\Config\PresetEntities\sampleTree4.json,0,0,30
JSON,.\Party_Pantry\Config\PresetEntities\sampleTree5.json,0,0,30
JSON,.\Party_Pantry\Config\PresetEntities\sampleTree6.json,0,0,30
HLSL,.\Party_Pantry\Graphics\Resources\shaders\NewBatching.shader,13,5,30
C/C++ Header,.\Engine\Dependencies\FreeType\include\freetype\ftparams.h,34,140,29
C/C++ Header,.\Engine\Dependencies\FreeType\include\freetype\internal\services\svpfr.h,19,17,29
ASP.NET,.\Engine\Dependencies\Mono\lib\xsp\test\1.1\webcontrols\web_checkbox.aspx,0,0,29
ASP.NET,.\Engine\Dependencies\Mono\lib\xsp\test\1.1\webcontrols\web_checkboxlist.aspx,1,0,29
ASP.NET,.\Engine\Dependencies\Mono\lib\xsp\test\1.1\webcontrols\web_textbox.aspx,1,0,29
C/C++ Header,.\Engine\Dependencies\Vendor\glm\ext\matrix_relational.hpp,16,87,29
C++,.\Engine\Dependencies\Vendor\glm\ext\quaternion_trigonometric.inl,5,0,29
C/C++ Header,.\Engine\Dependencies\Vendor\glm\ext\scalar_integer.hpp,13,50,29
C/C++ Header,.\Engine\Dependencies\Vendor\glm\glm.hpp,6,101,29
C/C++ Header,.\Engine\Dependencies\Vendor\glm\gtx\fast_trigonometry.hpp,14,36,29
C/C++ Header,.\Engine\Dependencies\rapidjson\memorybuffer.h,17,24,29
C/C++ Header,.\Engine\Sound\SoundManager.h,16,24,29
JSON,.\Engine\x64\Release\Config\PresetEntities\sampleBackground.json,0,0,29
JSON,.\Engine\x64\Release\Config\PresetEntities\sampleMainMenu.json,0,0,29
JSON,.\Party_Pantry\Config\PresetEntities\sampleBackground.json,0,0,29
JSON,.\Party_Pantry\Config\PresetEntities\sampleMainMenu.json,0,0,29
JSON,.\Party_Pantry\Config\PresetEntities\sampleWinScreen.json,0,0,29
C/C++ Header,.\Engine\Dependencies\FreeType\include\freetype\internal\services\svbdf.h,20,18,28
C/C++ Header,.\Engine\Dependencies\FreeType\include\freetype\internal\services\svprop.h,20,18,28
ASP.NET,.\Engine\Dependencies\Mono\lib\xsp\test\1.1\html\htmltable.aspx,1,0,28
ASP.NET,.\Engine\Dependencies\Mono\lib\xsp\test\1.1\webcontrols\web_comparevalidator.aspx,7,0,28
ASP.NET,.\Engine\Dependencies\Mono\lib\xsp\test\1.1\webcontrols\web_placeholder.aspx,2,0,28
ASP.NET,.\Engine\Dependencies\Mono\lib\xsp\test\1.1\webcontrols\web_table.aspx,1,0,28
C/C++ Header,.\Engine\Graphics\Source\Framebuffer.h,16,1,28
C++,.\Engine\Graphics\Source\VertexArray.cpp,13,22,28
C++,.\Engine\Graphics\Source\VertexBuffer.cpp,17,21,28
C/C++ Header,.\Engine\Dependencies\FreeType\include\freetype\internal\services\svgldict.h,22,23,27
ASP.NET,.\Engine\Dependencies\Mono\lib\xsp\test\1.1\authtest\index.aspx,2,0,27
ASP.NET,.\Engine\Dependencies\Mono\lib\xsp\test\2.0\treeview\populate-on-demand.aspx,3,0,27
C/C++ Header,.\Engine\Dependencies\Vendor\glm\gtc\matrix_access.hpp,10,23,27
C/C++ Header,.\Engine\Dependencies\Vendor\glm\gtc\noise.hpp,9,25,27
C/C++ Header,.\Engine\Dependencies\Vendor\glm\gtx\vector_query.hpp,12,27,27
C/C++ Header,.\Engine\ECS\Systems\SerializedOfficialSystem.h,12,25,27
HLSL,.\Engine\Graphics\Resources\shaders\Batching.shader,12,0,27
HLSL,.\Engine\Graphics\Resources\shaders\NewBatching.shader,12,0,27
C/C++ Header,.\Engine\Graphics\Source\VertexBuffer.h,14,16,27
C/C++ Header,.\Engine\Dependencies\FreeType\include\freetype\ftpfr.h,20,133,26
C/C++ Header,.\Engine\Dependencies\FreeType\include\freetype\internal\services\svgxval.h,20,26,26
XML,.\Engine\Dependencies\Mono\lib\mono\xbuild-frameworks\.NETPortable\v4.5\Profile\Profile49\GlobalDTARSettings.proj,6,1,26
XML,.\Engine\Dependencies\Mono\lib\mono\xbuild-frameworks\.NETPortable\v4.5\Profile\Profile7\GlobalDTARSettings.proj,6,1,26
XML,.\Engine\Dependencies\Mono\lib\mono\xbuild-frameworks\.NETPortable\v4.5\Profile\Profile78\GlobalDTARSettings.proj,6,1,26
XML,.\Engine\Dependencies\Mono\lib\mono\xbuild-frameworks\.NETPortable\v4.6\Profile\Profile44\GlobalDTARSettings.proj,6,1,26
XML,.\Engine\Dependencies\Mono\lib\mono\xbuild\Microsoft\Portable\v4.6\Microsoft.Portable.VisualBasic.targets,12,11,26
C/C++ Header,.\Engine\Dependencies\Vendor\glm\gtx\component_wise.hpp,12,31,26
C/C++ Header,.\Engine\Dependencies\Vendor\glm\gtx\number_precision.hpp,12,23,26
C/C++ Header,.\Engine\ECS\Systems\controllerSystem.h,7,3,26
XML,.\Party_Pantry\Party_Pantry.vcxproj.filters,0,0,26
C/C++ Header,.\Engine\Dependencies\FreeType\include\freetype\internal\services\svttcmap.h,22,43,25
XML,.\Engine\Dependencies\Mono\lib\mono\xbuild\Microsoft\VisualStudio\v9.0\WebApplications\Microsoft.WebApplication.targets,4,2,25
ASP.NET,.\Engine\Dependencies\Mono\lib\xsp\test\controls\FileList.ascx,5,0,25
C/C++ Header,.\Engine\Dependencies\Vendor\glm\ext\vector_relational.hpp,14,68,25
C/C++ Header,.\Engine\Dependencies\Vendor\glm\ext\vector_ulp.hpp,13,71,25
C/C++ Header,.\Engine\Dependencies\Vendor\glm\gtc\random.hpp,13,44,25
C/C++ Header,.\Engine\Dependencies\Vendor\glm\gtx\color_space_YCoCg.hpp,10,25,25
C/C++ Header,.\Engine\Dependencies\Vendor\glm\gtx\functions.hpp,9,22,25
C++,.\Engine\Dependencies\Vendor\glm\gtx\functions.inl,4,1,25
C/C++ Header,.\Engine\Dependencies\Vendor\glm\gtx\gradient_paint.hpp,8,20,25
C/C++ Header,.\Engine\Dependencies\Vendor\glm\gtx\integer.hpp,16,35,25
C/C++ Header,.\Engine\Dependencies\Vendor\glm\gtx\matrix_interpolation.hpp,10,25,25
C/C++ Header,.\Engine\Dependencies\Vendor\glm\gtx\rotate_normalized_axis.hpp,8,35,25
C/C++ Header,.\Engine\Dependencies\Vendor\glm\vector_relational.hpp,14,82,25
C/C++ Header,.\Engine\ECS\Systems\Physics\Manifold.h,5,0,25
C/C++ Header,.\Engine\Graphics\Source\OrthographicCamera.h,13,0,25
C++,.\Engine\StopWatches\CategoryStopWatch.cpp,7,1,25
ASP.NET,.\Engine\Dependencies\Mono\lib\xsp\test\1.1\asp.net\server-side-object.aspx,3,0,24
ASP.NET,.\Engine\Dependencies\Mono\lib\xsp\test\1.1\webcontrols\web_radiobutton.aspx,0,0,24
ASP.NET,.\Engine\Dependencies\Mono\lib\xsp\test\2.0\masterpages\frame.master,1,0,24
C/C++ Header,.\Engine\Dependencies\Vendor\glm\exponential.hpp,12,74,24
C/C++ Header,.\Engine\Dependencies\Vendor\glm\gtx\color_encoding.hpp,10,20,24
C/C++ Header,.\Engine\Dependencies\Vendor\glm\gtx\common.hpp,10,42,24
C/C++ Header,.\Engine\Dependencies\Vendor\glm\gtx\transform.hpp,9,27,24
C++,.\Engine\ECS\Systems\Physics\LineSeg.cpp,6,0,24
C/C++ Header,.\Engine\Serializer\ISerializable.h,9,23,24
C/C++ Header,.\Engine\Dependencies\FreeType\include\freetype\ftadvanc.h,21,144,23
C/C++ Header,.\Engine\Dependencies\FreeType\include\freetype\ftcid.h,20,124,23
XML,.\Engine\Dependencies\Mono\lib\mono\xbuild\Microsoft\Portable\v4.5\Microsoft.Portable.VisualBasic.targets,11,11,23
ASP.NET,.\Engine\Dependencies\Mono\lib\xsp\test\1.1\asp.net\codebehind1.aspx,0,0,23
ASP.NET,.\Engine\Dependencies\Mono\lib\xsp\test\1.1\webcontrols\listitem.aspx,1,0,23
C/C++ Header,.\Engine\Dependencies\Vendor\glm\gtx\closest_point.hpp,8,18,23
C/C++ Header,.\Engine\Dependencies\Vendor\glm\gtx\handed_coordinate_space.hpp,8,19,23
C++,.\Engine\Dependencies\Vendor\glm\gtx\handed_coordinate_space.inl,2,1,23
C/C++ Header,.\Engine\Dependencies\Vendor\glm\gtx\string_cast.hpp,8,21,23
C++,.\Engine\ECS\Systems\LevelLoaderButton.cpp,4,18,23
C/C++ Header,.\Engine\Graphics\Source\EditorCamera.h,8,1,23
C/C++ Header,.\Engine\Messaging\Message.h,4,6,23
C/C++ Header,.\Engine\Serializer\Settings\Entity.h,7,20,23
C++,.\Engine\Serializer\Settings\WindowSetting.cpp,8,20,23
C/C++ Header,.\Engine\pch.h,12,35,23
ASP.NET,.\Engine\Dependencies\Mono\lib\xsp\test\1.1\html\htmlinputradiobutton.aspx,1,0,22
ASP.NET,.\Engine\Dependencies\Mono\lib\xsp\test\1.1\webcontrols\web_imagebutton.aspx,1,0,22
C/C++ Header,.\Engine\Dependencies\Vendor\glm\gtc\color_space.hpp,10,24,22
C/C++ Header,.\Engine\Dependencies\Vendor\glm\gtx\matrix_decompose.hpp,7,17,22
C++,.\Engine\Dependencies\Vendor\glm\gtx\orthonormalize.inl,6,1,22
C/C++ Header,.\Engine\Dependencies\Vendor\glm\gtx\std_based_type.hpp,14,32,22
C/C++ Header,.\Engine\Dependencies\Vendor\glm\gtx\vector_angle.hpp,9,26,22
C/C++ Header,.\Engine\ECS\Systems\CollisionResponse.h,3,15,22
C/C++ Header,.\Engine\Graphics\Source\texture.h,8,17,22
C/C++ Header,.\Engine\StopWatches\EngineTime.h,17,14,22
C/C++ Header,.\Engine\WinMgr\Resource.h,3,5,22
HLSL,.\Engine\x64\Release\Graphics\Resources\shaders\Basic.shader,11,2,22
JSON,.\Party_Pantry\Config\PresetEntities\sampleText.json,0,0,22
JSON,.\Party_Pantry\Config\PresetEntities\sampleTextEXIT.json,0,0,22
JSON,.\Party_Pantry\Config\PresetEntities\sampleTextINSTRUCTIONS.json,0,0,22
JSON,.\Party_Pantry\Config\PresetEntities\sampleTextSTART.json,0,0,22
JSON,.\Party_Pantry\Config\PresetEntities\sampleTextWIN.json,0,0,22
C/C++ Header,.\Engine\Dependencies\FreeType\include\freetype\internal\services\svttglyf.h,17,18,21
XML,.\Engine\Dependencies\Mono\etc\mono\2.0\settings.map,5,22,21
XML,.\Engine\Dependencies\Mono\etc\mono\4.5\settings.map,5,22,21
ASP,.\Engine\Dependencies\Mono\lib\xsp\test\1.1\handlers\chunked.ashx,4,0,21
ASP.NET,.\Engine\Dependencies\Mono\lib\xsp\test\1.1\webcontrols\calendar.aspx,2,0,21
ASP.NET,.\Engine\Dependencies\Mono\lib\xsp\test\1.1\webcontrols\web_button.aspx,1,0,21
ASP.NET,.\Engine\Dependencies\Mono\lib\xsp\test\1.1\webcontrols\web_label.aspx,1,0,21
C++,.\Engine\Dependencies\Vendor\glm\ext\scalar_constants.inl,3,0,21
C/C++ Header,.\Engine\Dependencies\Vendor\glm\ext\scalar_ulp.hpp,11,42,21
C/C++ Header,.\Engine\Dependencies\Vendor\glm\gtx\log_base.hpp,8,19,21
C/C++ Header,.\Engine\Dependencies\Vendor\glm\gtx\matrix_factorisation.hpp,11,37,21
C/C++ Header,.\Engine\Dependencies\Vendor\glm\gtx\optimum_pow.hpp,9,24,21
C/C++ Header,.\Engine\Dependencies\rapidjson\internal\swap.h,8,17,21
C++,.\Engine\ECS\Systems\FontRenderingSystem.cpp,6,1,21
C/C++ Header,.\Engine\Messaging\Broadcast.h,7,0,21
C++,.\Engine\Serializer\Settings\AStarGridMapSerializer.cpp,5,3,21
JSON,.\Party_Pantry\Config\GraphicsSettings.json,1,0,21
HLSL,.\Party_Pantry\Graphics\Resources\shaders\Font.shader,7,0,21
JSON,.\Engine\Config\PresetEntities\sampleEntity.json,0,0,20
C/C++ Header,.\Engine\Dependencies\FreeType\include\freetype\ftgzip.h,17,114,20
C/C++ Header,.\Engine\Dependencies\FreeType\include\freetype\internal\services\svotval.h,17,18,20
C/C++ Header,.\Engine\Dependencies\Mono\include\mono-2.0\mono\metadata\mono-config.h,11,7,20
C/C++ Header,.\Engine\Dependencies\Mono\include\mono-2.0\mono\utils\mono-dl-fallback.h,11,12,20
XML,.\Engine\Dependencies\Mono\lib\mono\fsharp\fsc.exe.config,0,0,20
XML,.\Engine\Dependencies\Mono\lib\mono\fsharp\fsiAnyCpu.exe.config,0,0,20
XML,.\Engine\Dependencies\Mono\lib\mono\xbuild\Current\Microsoft.Common.targets\ImportAfter\Microsoft.Common.Mono.After.targets,11,19,20
XML,.\Engine\Dependencies\Mono\lib\mono\xbuild\Microsoft\Portable\Microsoft.Portable.Core.props,9,11,20
ASP.NET,.\Engine\Dependencies\Mono\lib\xsp\test\1.1\webservice\TestService.asmx,3,0,20
ASP.NET,.\Engine\Dependencies\Mono\lib\xsp\test\2.0\masterpages\simple.master,1,0,20
C/C++ Header,.\Engine\Dependencies\Vendor\glm\ext\quaternion_exponential.hpp,10,33,20
C/C++ Header,.\Engine\Dependencies\Vendor\glm\gtc\integer.hpp,9,36,20
C++,.\Engine\Dependencies\Vendor\glm\gtx\exterior_product.inl,5,1,20
C/C++ Header,.\Engine\Dependencies\Vendor\glm\packing.hpp,17,136,20
C/C++ Header,.\Engine\ECS\Systems\CollisionDetection.h,6,15,20
C/C++ Header,.\Engine\ECS\Systems\Physics\CollisionSystem.h,8,4,20
C/C++ Header,.\Engine\StopWatches\CategoryStopWatch.h,12,8,20
JSON,.\Party_Pantry\Config\PresetEntities\PhyTest5.json,0,0,20
JSON,.\Party_Pantry\Config\PresetEntities\PhyTest6.json,0,0,20
JSON,.\Party_Pantry\Config\PresetEntities\PhyTest7.json,0,0,20
JSON,.\Party_Pantry\Config\PresetEntities\PhyTest8.json,0,0,20
C/C++ Header,.\Engine\Debugging\Assert.h,2,16,19
C/C++ Header,.\Engine\Dependencies\FreeType\include\freetype\ftgasp.h,17,107,19
C/C++ Header,.\Engine\Dependencies\FreeType\include\freetype\ftlogging.h,24,141,19
XML,.\Engine\Dependencies\Mono\lib\mono\fsharp\fsi.exe.config,0,0,19
XML,.\Engine\Dependencies\Mono\lib\mono\xbuild\Microsoft\VisualStudio\v16.0\FSharp\Microsoft.FSharp.Overrides.NetSdk.targets,8,10,19
ASP.NET,.\Engine\Dependencies\Mono\lib\xsp\test\1.1\html\htmltextarea.aspx,1,0,19
XML,.\Engine\Dependencies\Mono\lib\xsp\test\2.0\gridview\data.xml,0,0,19
ASP.NET,.\Engine\Dependencies\Mono\lib\xsp\test\2.0\treeview\index.aspx,0,0,19
ASP.NET,.\Engine\Dependencies\Mono\lib\xsp\test\controls\MonoSamplesHeader.ascx,1,0,19
C/C++ Header,.\Engine\Dependencies\Vendor\glm\ext\quaternion_geometric.hpp,10,41,19
C++,.\Engine\Dependencies\Vendor\glm\ext\quaternion_transform.inl,4,1,19
C/C++ Header,.\Engine\Dependencies\Vendor\glm\ext\quaternion_trigonometric.hpp,9,35,19
C/C++ Header,.\Engine\Dependencies\Vendor\glm\gtx\matrix_cross_product.hpp,8,20,19
C/C++ Header,.\Engine\Dependencies\Vendor\glm\gtx\orthonormalize.hpp,8,22,19
C/C++ Header,.\Engine\Dependencies\Vendor\glm\gtx\polar_coordinates.hpp,8,21,19
C/C++ Header,.\Engine\ECS\Systems\FontRenderingSystem.h,11,3,19
C/C++ Header,.\Engine\EditorStateManager\gameStateManager.h,26,79,19
C#,.\EngineScript\CSScript.cs,4,5,19
HLSL,.\Party_Pantry\Graphics\Resources\shaders\LineBatch.shader,8,0,19
C/C++ Header,.\Engine\Dependencies\FreeType\include\freetype\config\ftmodule.h,2,12,18
C/C++ Header,.\Engine\Dependencies\FreeType\include\freetype\config\mac-support.h,4,27,18
C/C++ Header,.\Engine\Dependencies\FreeType\include\freetype\ftsizes.h,23,118,18
C/C++ Header,.\Engine\Dependencies\FreeType\include\freetype\internal\services\svpostnm.h,20,27,18
C/C++ Header,.\Engine\Dependencies\Mono\include\mono-2.0\mono\utils\mono-logger.h,10,3,18
XML,.\Engine\Dependencies\Mono\lib\mono\xbuild-frameworks\.NETPortable\v4.0\Profile\Profile24\RedistList\FrameworkList.xml,0,0,18
XML,.\Engine\Dependencies\Mono\lib\mono\xbuild-frameworks\.NETPortable\v4.0\RedistList\FrameworkList.xml,0,0,18
ASP.NET,.\Engine\Dependencies\Mono\lib\xsp\test\1.1\html\htmlgeneric.aspx,1,0,18
ASP.NET,.\Engine\Dependencies\Mono\lib\xsp\test\1.1\html\htmlselect.aspx,0,0,18
ASP.NET,.\Engine\Dependencies\Mono\lib\xsp\test\1.1\webcontrols\web_table2.aspx,0,0,18
C/C++ Header,.\Engine\Dependencies\Vendor\glm\gtc\epsilon.hpp,10,32,18
C/C++ Header,.\Engine\Dependencies\Vendor\glm\gtx\extend.hpp,7,17,18
C/C++ Header,.\Engine\Dependencies\Vendor\glm\gtx\mixed_product.hpp,7,16,18
C++,.\Engine\Dependencies\Vendor\glm\gtx\optimum_pow.inl,3,1,18
C/C++ Header,.\Engine\Dependencies\Vendor\glm\gtx\raw_data.hpp,10,23,18
C++,.\Engine\Dependencies\Vendor\glm\gtx\transform.inl,4,1,18
C/C++ Header,.\Engine\ECS\Systems\GUISystem.h,10,2,18
C++,.\Engine\Graphics\Source\OrthographicCamera.cpp,7,1,18
C/C++ Header,.\Engine\Debugging\PhysicsDebugging.h,4,16,17
C/C++ Header,.\Engine\Dependencies\FreeType\include\freetype\internal\services\svkern.h,16,18,17
XML,.\Engine\Dependencies\Mono\lib\mono\xbuild-frameworks\.NETPortable\v4.0\Profile\Profile47\RedistList\FrameworkList.xml,0,0,17
ASP,.\Engine\Dependencies\Mono\lib\xsp\test\1.1\handlers\empty.ashx,4,0,17
ASP.NET,.\Engine\Dependencies\Mono\lib\xsp\test\1.1\webcontrols\web_hyperlink.aspx,2,0,17
C#,.\Engine\Dependencies\Mono\lib\xsp\test\App_Code\Application.cs,1,0,17
C/C++ Header,.\Engine\Dependencies\Vendor\glm\ext\matrix_int2x2_sized.hpp,14,39,17
C/C++ Header,.\Engine\Dependencies\Vendor\glm\ext\matrix_int3x3_sized.hpp,14,39,17
C/C++ Header,.\Engine\Dependencies\Vendor\glm\ext\matrix_int4x4_sized.hpp,14,39,17
C/C++ Header,.\Engine\Dependencies\Vendor\glm\ext\matrix_uint2x2_sized.hpp,14,39,17
C/C++ Header,.\Engine\Dependencies\Vendor\glm\ext\matrix_uint3x3_sized.hpp,14,39,17
C/C++ Header,.\Engine\Dependencies\Vendor\glm\ext\matrix_uint4x4_sized.hpp,14,39,17
C/C++ Header,.\Engine\Dependencies\Vendor\glm\ext\quaternion_relational.hpp,10,35,17
C/C++ Header,.\Engine\Dependencies\Vendor\glm\ext\scalar_relational.hpp,9,39,17
C/C++ Header,.\Engine\Dependencies\Vendor\glm\gtc\matrix_inverse.hpp,8,25,17
C/C++ Header,.\Engine\Dependencies\Vendor\glm\gtx\normalize_dot.hpp,8,24,17
C/C++ Header,.\Engine\Dependencies\Vendor\glm\gtx\texture.hpp,8,21,17
C++,.\Engine\Editor\UI Layer\UiGuizmo.cpp,12,4,17
C/C++ Header,.\Engine\Serializer\Settings\GameObjectSerializer.h,4,25,17
C/C++ Header,.\Engine\Dependencies\FreeType\include\freetype\internal\services\svfntfmt.h,16,23,16
C/C++ Header,.\Engine\Dependencies\Gizmo\ImGradient.h,3,25,16
Python,.\Engine\Dependencies\Mono\lib\ironpython\Lib\iptest\util.py,7,25,16
XML,.\Engine\Dependencies\Mono\lib\mono\4.5\xbuild.exe.config,0,0,16
ASP.NET,.\Engine\Dependencies\Mono\lib\xsp\test\1.1\asp.net\transfer1.aspx,1,0,16
ASP,.\Engine\Dependencies\Mono\lib\xsp\test\1.1\handlers\webhandler.ashx,4,0,16
ASP.NET,.\Engine\Dependencies\Mono\lib\xsp\test\1.1\html\htmlinputfile.aspx,1,0,16
ASP.NET,.\Engine\Dependencies\Mono\lib\xsp\test\1.1\webcontrols\web_image.aspx,0,0,16
ASP.NET,.\Engine\Dependencies\Mono\lib\xsp\test\1.1\webcontrols\web_xml.aspx,1,0,16
C/C++ Header,.\Engine\Dependencies\Vendor\glm\detail\_fixes.hpp,6,5,16
C/C++ Header,.\Engine\Dependencies\Vendor\glm\detail\compute_vector_relational.hpp,2,12,16
C/C++ Header,.\Engine\Dependencies\Vendor\glm\gtx\exterior_product.hpp,7,22,16
C/C++ Header,.\Engine\Dependencies\Vendor\glm\gtx\perpendicular.hpp,7,18,16
C/C++ Header,.\Engine\Dependencies\Vendor\glm\gtx\wrap.hpp,6,15,16
C/C++ Header,.\Engine\Graphics\Source\Camera.h,6,0,16
C++,.\Engine\Graphics\Source\IndexBuffer.cpp,8,17,16
C/C++ Header,.\Engine\StopWatches\StopWatch.h,10,6,16
HLSL,.\Party_Pantry\Graphics\Resources\shaders\debug.shader,6,0,16
C/C++ Header,.\Engine\Dependencies\FreeType\include\freetype\ftfntfmt.h,19,59,15
C/C++ Header,.\Engine\Dependencies\FreeType\include\freetype\ftsynth.h,19,49,15
C/C++ Header,.\Engine\Dependencies\FreeType\include\freetype\internal\ftpsprop.h,15,17,15
C/C++ Header,.\Engine\Dependencies\FreeType\include\freetype\internal\services\svwinfnt.h,17,18,15
Bourne Shell,.\Engine\Dependencies\Mono\bin\fsharpc,4,0,15
Bourne Shell,.\Engine\Dependencies\Mono\bin\fsharpi,4,0,15
Bourne Shell,.\Engine\Dependencies\Mono\bin\fsharpiAnyCpu,4,0,15
Bourne Shell,.\Engine\Dependencies\Mono\bina\fsharpc,4,0,15
Bourne Shell,.\Engine\Dependencies\Mono\bina\fsharpi,4,0,15
Bourne Shell,.\Engine\Dependencies\Mono\bina\fsharpiAnyCpu,4,0,15
XML,.\Engine\Dependencies\Mono\lib\ironpython\Microsoft.Scripting.AspNet.dll.config,2,0,15
XML,.\Engine\Dependencies\Mono\lib\ironruby\irw64.exe.config,2,0,15
XML,.\Engine\Dependencies\Mono\lib\mono\xbuild-frameworks\.NETPortable\v4.0\Profile\Profile158\RedistList\FrameworkList.xml,0,0,15
XML,.\Engine\Dependencies\Mono\lib\mono\xbuild-frameworks\.NETPortable\v4.0\Profile\Profile19\RedistList\FrameworkList.xml,0,0,15
XML,.\Engine\Dependencies\Mono\lib\xsp\4.0\asp-state4.exe.config,1,0,15
ASP.NET,.\Engine\Dependencies\Mono\lib\xsp\test\1.1\asp.net\includetest.aspx,2,2,15
ASP.NET,.\Engine\Dependencies\Mono\lib\xsp\test\1.1\html\htmlinputhidden.aspx,1,0,15
ASP.NET,.\Engine\Dependencies\Mono\lib\xsp\test\1.1\html\htmlinputimage.aspx,1,0,15
ASP.NET,.\Engine\Dependencies\Mono\lib\xsp\test\1.1\html\htmlinputtext.aspx,1,0,15
